"date","airtemp","watertemp","wavedirection","waveperiod","waveheight","windspeed","winddirection"
2022-05-15,55.2125,54.2075,263.458333333333,7.90291666666667,3.9944227,10.0188753333333,240.75
2022-05-16,55.7342857142857,54.0114285714286,266.428571428571,7.60666666666667,5.53055885714286,7.84941104761905,266.52380952381
2022-05-17,54.2171428571429,52.8628571428571,266.142857142857,8.08714285714286,5.43838287619048,7.57171961904762,215.714285714286
2022-05-18,54.155,53.5475,266.458333333333,9.05041666666667,4.86111126666667,5.13497733333333,219.791666666667
2022-05-19,54.8525,54.365,258.833333333333,9.16625,3.76886495,6.00970533333333,178.583333333333
2022-05-20,54.9425,54.9125,262.625,9.90083333333333,5.2821524,4.72191133333333,227.083333333333
2022-05-21,55.04,55.4375,261.708333333333,10.1716666666667,3.63216328333333,7.61337333333333,253.75
2022-05-22,54.23,56.4875,261.833333333333,8.82166666666667,2.92268163333333,9.743498,244.458333333333
2022-05-23,56.2530434782609,58.5460869565217,266.130434782609,7.9595652173913,3.41920586086956,6.25409391304348,171.434782608696
2022-05-24,57.1921739130435,59.1486956521739,265,8.98913043478261,3.91418476521739,6.1104187826087,180.782608695652
2022-05-25,56.8775,60.0425,267.625,9.115,2.542651,4.665216,165.625
2022-05-26,58.835,60.155,257.833333333333,8.96208333333333,1.51055341666667,4.72191133333333,208.041666666667
2022-05-27,59.225,60.3425,176.75,15.65375,1.17973538333333,3.92007733333333,248.25
2022-05-28,59.5869565217391,60.8939130434783,269.565217391304,4.27913043478261,2.72452365217391,9.76990886956522,216.347826086957
2022-05-29,59.9,58.5875,266.5,5.51708333333333,5.19329631666667,18.9605393333333,279.166666666667
2022-05-30,59.6339130434783,58.7260869565217,268,9.44173913043478,7.21071573913043,14.7562810434783,283.434782608696
2022-05-31,59.045,58.535,264.5,9.83666666666667,6.31835103333333,11.0636893333333,251
2022-06-01,58.595,58.3175,260.166666666667,8.51041666666667,4.09558193333333,6.0745,226.208333333333
2022-06-02,58.7225,58.9025,260.541666666667,7.38625,2.95138898333333,7.20030733333333,186.083333333333
2022-06-03,59.285,59.3675,261.666666666667,8.41083333333333,3.13730325,6.43087066666667,186.291666666667
2022-06-04,59.48,59.2625,267.458333333333,10.74875,4.05867248333333,10.3185506666667,248.541666666667
2022-06-05,61.2617391304348,60.2365217391304,265.652173913043,6.57739130434783,4.49617725217391,12.1363227826087,280.652173913043
2022-06-06,62.6825,60.92,266.75,6.42375,4.70117031666667,12.5458673333333,231.875
2022-06-07,60.6826086956522,62.7252173913043,267.521739130435,8.35086956521739,5.49184086956522,6.20338504347826,171.260869565217
2022-06-08,60.6575,61.6625,267.958333333333,7.96208333333333,5.15365283333333,4.106362,161.583333333333
2022-06-09,61.5904347826087,62.1226086956522,269.086956521739,7.43086956521739,4.55180888695652,4.54689530434783,155.95652173913
2022-06-10,59.8475,61.1375,262.416666666667,9.0725,4.05593845,5.99350666666667,189.5
2022-06-11,58.745,61.175,264.916666666667,10.0804166666667,2.99650053333333,6.657652,188
2022-06-12,57.8075,61.4825,267.791666666667,9.6925,3.08809065,4.446534,203.958333333333
2022-06-13,61.5747826086957,61.9582608695652,268.521739130435,7.50565217391304,5.44904730434783,9.68539408695652,263.086956521739
2022-06-14,63.41,63.4925,273.583333333333,10.0254166666667,7.1440291,9.03075666666667,223.208333333333
2022-06-15,62.7875,64.9475,268.416666666667,8.58791666666667,5.07846691666667,5.25646733333333,204.25
2022-06-16,61.0175,63.995,265.208333333333,8.22916666666667,4.5275592,8.601492,197.875
2022-06-17,62.2321739130435,63.8521739130435,262.478260869565,6.86478260869565,5.09243426086956,12.8039895652174,220.304347826087
2022-06-18,61.4104347826087,63.3121739130435,264.04347826087,7.47086956521739,5.27502013913043,12.8377954782609,283.304347826087
2022-06-19,62.96,63.5975,263.875,8.2125,5.80571978333333,12.221894,254.416666666667
2022-06-20,63.0617391304348,62.4121739130435,259.869565217391,8.24391304347826,5.46616473043478,10.8686010434783,256.739130434783
2022-06-21,61.955,61.6325,261.541666666667,9.37166666666667,3.92470485,11.0717886666667,137.583333333333
2022-06-22,59.9547826086957,61.8878260869565,265.739130434783,11.4473913043478,2.75733205217391,5.29907686956522,210.217391304348
2022-06-23,58.235,61.9925,268.125,11.3391666666667,2.3868111,10.1484646666667,260.166666666667
2022-06-24,58.5275,61.85,264.208333333333,7.46125,2.98693141666667,11.711636,247.25
2022-06-25,57.9725,61.9025,264.25,7.45583333333333,2.5508531,9.80829266666667,242.833333333333
2022-06-26,59.045,62.6075,268.25,5.14541666666667,2.95822406666667,11.4524573333333,239.041666666667
2022-06-27,59.78,63.77,272.5,5.69583333333333,2.94318688333333,8.94976333333333,216.791666666667
2022-06-28,58.82,65.15,273.75,6.19875,2.95002196666667,7.76726066666667,236.333333333333
2022-06-29,62.4575,65.5925,266.625,7.44041666666667,3.24393055,6.487566,190.208333333333
2022-06-30,61.8721739130435,64.5565217391304,265.869565217391,6.86652173913043,3.61462980869565,10.5474448695652,228.826086956522
2022-07-01,62.3495652173913,64.0008695652174,263.652173913043,5.93217391304348,3.20809093913043,10.107968,237.826086956522
2022-07-02,62.015,64.04,259.875,5.83,3.95888026666667,10.5858286666667,265.791666666667
2022-07-03,61.8875,63.4625,261.083333333333,5.94125,4.80779761666667,13.4205953333333,281.666666666667
2022-07-04,62.15,63.845,263.25,5.72416666666667,3.85225296666667,9.96218,253.708333333333
2022-07-05,62.96,63.1625,261.166666666667,4.72791666666667,3.14550535,9.330432,244.125
2022-07-06,62.0354545454545,61.6263636363636,260.954545454545,5.74136363636364,3.56120269090909,11.2300938181818,271.681818181818
2022-07-07,61.9475,61.9325,251.083333333333,6.01708333333333,3.39156835,9.88118666666667,257.666666666667
2022-07-08,60.9575,62.9825,263.75,6.97,3.16874463333333,9.31423333333333,227.5
2022-07-09,59.7125,62.1725,264.125,6.745,2.72993228333333,8.37471066666667,206.166666666667
2022-07-10,60.815,60.62,261.875,6.33958333333333,3.68821096666667,7.88875066666667,245.625
2022-07-11,58.07,59.585,263.166666666667,6.47791666666667,3.56928051666667,11.8493246666667,246.541666666667
2022-07-12,58.265,59.6675,261.708333333333,6.85375,2.1653544,5.98540733333333,235.791666666667
2022-07-13,58.88,60.71,267.583333333333,7.9725,1.98354118333333,8.85257133333333,260.791666666667
2022-07-14,59.03,61.0625,269.208333333333,7.4825,2.8215224,9.72729933333333,206.916666666667
2022-07-15,59.6975,60.8675,277.208333333333,8.95041666666667,3.72648743333333,7.192208,217.625
2022-07-16,58.91,61.3475,275.041666666667,8.08041666666667,3.46538725,10.7721133333333,235.166666666667
2022-07-17,57.875,61.34,263.916666666667,7.90375,3.14550535,6.827738,247.75
2022-07-18,60.3575,62.36,267.083333333333,9.04833333333333,2.91721356666667,5.24026866666667,245.166666666667
2022-07-19,61.1521739130435,63.0382608695652,248.347826086957,11.0639130434783,2.36505770434783,5.18920765217391,238.391304347826
2022-07-20,60.185,64.2875,272,7.17583333333333,2.70942703333333,8.480002,196.125
2022-07-21,60.02,65.075,258.166666666667,6.66458333333333,2.84339466666667,10.2699546666667,231.583333333333
2022-07-22,60.125,63.7625,268.958333333333,6.67291666666667,3.7401576,9.85688866666667,231.208333333333
2022-07-23,61.8425,64.64,269.083333333333,7.58125,4.08601281666667,8.771578,208.833333333333
2022-07-24,61.6325,64.3475,263.5,6.78958333333333,3.90283258333333,11.1446826666667,232.666666666667
2022-07-25,59.2895652173913,64.3295652173913,265.260869565217,6.30478260869565,3.14247413913043,10.6573140869565,242.869565217391
2022-07-26,59.345,62.72,263.416666666667,6.2275,2.77641085,10.44814,238.333333333333
2022-07-27,60.0095652173913,62.4747826086957,259.304347826087,4.99434782608696,2.60470166956522,11.1221453913043,242.521739130435
2022-07-28,61.6175,63.275,267.833333333333,5.30708333333333,2.89397428333333,8.674386,237.708333333333
2022-07-29,61.0625,63.4925,270.458333333333,5.56,2.65064531666667,9.61390866666667,246.291666666667
2022-07-30,60.575,64.385,273.375,6.26958333333333,2.6656825,6.13929466666667,254.916666666667
2022-07-31,63.9695652173913,65.5660869565217,265.086956521739,5.93,1.74027165217391,4.76663373913043,249.173913043478
2022-08-01,63.56,67.0325,200.166666666667,11.9929166666667,1.48321308333333,5.22407,248.333333333333
2022-08-02,63.6425,66.8375,217.125,9.9775,1.9110893,7.59717466666667,265.833333333333
2022-08-03,63.86,65.9182608695652,268.565217391304,4.72608695652174,2.98699085217391,9.913584,236.434782608696
2022-08-04,63.23,65.7725,258.208333333333,5.585,2.6000657,9.937882,243.5
2022-08-05,63.6125,66.125,266.083333333333,4.27833333333333,2.82562345,11.590146,259.416666666667
2022-08-06,63.9575,66.6425,266.75,5.07083333333333,3.90556661666667,12.7402513333333,266.833333333333
2022-08-07,64.2121739130435,66.0904347826087,265.521739130435,5.62913043478261,4.13813775652174,11.1728542608696,267.434782608696
2022-08-08,64.49,65.03,260.681818181818,6.10818181818182,4.01604641818182,9.32159636363637,265.454545454545
2022-08-09,64.2615384615385,65.5492307692308,258.769230769231,5.92923076923077,3.36664658461538,7.67069169230769,241.230769230769
2022-08-10,64.7282352941177,64.5164705882353,253.705882352941,5.34470588235294,2.44133094117647,9.74206870588235,234.235294117647
2022-08-11,63.95,63.365,255.25,5.43375,2.93225075,9.682753,226.8125
2022-08-12,63.04,61.36,256.5,6.44055555555556,3.50867611111111,7.45138666666667,256
